content,score
得不说三亚是一个非常成熟的旅游城市，里面做的真的非常好，景点的设施，服务都非常人性化，来到了槟榔谷就好像出了国一样，不一样的风景，神秘的雨林山谷。非常漂亮。，今天初一，上午11:30到博鳌论坛永久会址，巧遇车少可自驾入园内内部停车场，会址+玉带滩共游玩了2.5小时，沙滩非常不错，值得一游。,0
对于长期生活在城市的人来说的话，我觉得槟榔谷是值得一游的地方，感受一下少数民族文化，还是蛮开心的，风景也不错，表演也还好，主要是村民很热情，等女儿放假了，还打算带女儿去一次。，淡水与海水交界处，可以体验南中国海汹涌而来的浪涛，而10米远却是风平浪静的万泉河。刚柔并济仅一玉带相隔，自然界神奇之处莫过于此！博鳌亚洲论坛永久会址也是值得到此一游的！,0
还是值得去的，带父母和小孩，大家都很开心。非常美丽的热带风光，不过不推荐看演出。我们去的那天下大雨，外面下大雨，观众席下小雨。建议景区做好基础设施的建设，很美丽。因为一场会议让博鳌闻名全国，走向世界，一个小镇开发成这样，很震撼。酒店里里面的服务员水平都很高，很专业，直接由专业的酒店管理学校培训输送。,0
槟榔谷，主要看演出，因为突然决定要去的，让包车司机宰了，本来打算去呀诺达，结果去了槟榔谷，演出比较有民族特色，但是感觉不值这个价位，景点商业化太浓了！，这是我向往已久的地址，这次国际谈论坛会都是在这里招开，世界各国领导人们在这里聚集。参观了这气势磅礴的、环境优美，会议地址，让我感到无比自豪和娇傲。,0
不管到哪个城市去旅行都要到当地的旅游景点去玩一玩，不然你就白去那个城市了，每个地方都有自己独特的人文风俗，读万卷书，不如行万里路，如果条件允许我愿意带着我的家人一起走遍祖国大好河山！！！，没来过博鳌一直以为这个亚洲论坛会议中心有多牛逼有多高大上。来了之后一看...巨普通+巨小一个展馆啊，跟我们义乌的会展中心都没可比的。一点都不像个世界级别开会的地方,0
槟榔谷景区非常有特色，可不止是只有槟榔树那么简单。谷银苗寨就是一大特色，看到了很多关于苗族黎族特色文化，还有这个地方少有的民俗演变，大开眼界了。，博鳌亚洲论坛2017年年会于3月25日在海南博鳌召开，主题为《直面全球化与自由贸易的未来》。中国国务院副总理张高丽出席在海南博鳌举行的博鳌亚洲论坛2017年年会开幕式并发表主旨演讲。,0
主要是看黎族的人文文化，风景的话也还可以，有热带少数民族的风情。想了解一下黎族文化的可以观赏一下。还有一两个文化小表演节目。，套票优惠，但有在开会不能去会议室参观，游览之后才觉得也没啥，尤其玉带滩，过去什么都没有，还不如在博鳌镇上走到妈祖庙，然后一直往前走能到玉带滩正对着的河海交汇处，要不是套票优惠，我肯定就不去玉带湾了，其实住博鳌镇，玩一下海岸沙滩，去沙滩酒吧坐坐，听听海，比游览博鳌会议景区好有意境，游览博鳌会议景区的大多是岁数大一些的叔叔阿姨，年轻的不多，有去玉带滩，那有沙滩摩托，都是当地人，普通话都不好，想玩一定要砍价，上岛围着你的人说100，走一段路过去，就变成50元了,0
很有文化特色，黎族、苗族风情，看到了全身刺青的黎族阿婆，85岁也不怎么显老，这个景点必须请导游，观光是看不懂的，在网上买票要便宜一些，值得推荐。，每一年的博鳌论坛都是在这里开的，风景优美，绿化也十分漂亮，还有个高尔夫球场，就是玉带滩十分一般，很多让照相的居民，博鳌论坛里边还是很漂亮的,0
个人强烈建议不要去这，景点非常小，表演与千古情完全不是一个档次，与天涯海角可以说一样，就是景点完全对不起你花钱买的门票，尤其是不要相信出租车司机带你去，他一张成人票提成98，但滴滴打车司机是没有这个提成的，所以出租车司机会设法骗你过去，里面景色还不错，但真对不起那200多一张的票。，因为到达较晚，时间很紧，但还是仓促游完了，不停的拍完照差不多结束了，幸亏有服务人员及时指引，否则不能看全，景色很美，会场很恢弘大气！,1
自己开车去的，携程订的票，很方便，没坐电瓶车，一进大门走的右手边，离槟榔古韵歌舞表演近，演出完了继续走，看到了上刀山，下火海。看到各种蜘蛛，没找到蛇王洞，苗家卖东西很多，到最后才发现是一进大门另一个方向是小吃一条街，不得不提是水果很便宜，香水菠萝10块钱5个（可能是下午了很晚吧），菠萝饭15俩，五脚猪烤肉，15两串，烤鱿鱼小串15块钱20串，（很小的那种）非常好吃，可以议价的，统一收费的泡面15一桶，椰子饭45一份，个人建议要是到中午可以先去小吃一条街，吃饱再爬山。，既然来了 就顺便看看 性价比一般 建筑也一般 感觉和如此高端的论坛不匹配 不上档次 博鳌想要发展的好 各方面都需要好好提升啊,0
说实话里面不是太满意，不跟着导游自己转的有些晕，而且带着腿脚不方便的老人和小月龄的孩子来是要搬车的，如果无障碍设施再多一些更好了，里面虽然很是烧钱因为好多都是需要花钱的，比如纪念品。反正虽然很商业化，但是里面的东西还是值得一看的，不跟团可以什么都不买，跟团看一看也行！不是必须强制购买。，对这个景点慕名已久，此次终于完成完成一个心愿。蓝天、白云，空气不错，走在喷泉广场旁，听着导游介绍景点的点点滴滴，感觉不虚此行。,0
里面主要分为三大块，黎族，苗族传统特色介绍以及一个特色村落，对于外地人来说，可以快速的了解当地文化以及风土人情。门口有很多拉客的导游，在导游带领下基本2个小时就能逛完，就有一点，导游会通过各种故事宣传黎锦以及谷银，买不买就看游客自己能不能忍得住，还是值得去一趟的，感受一下国家领导人的氛围，我们一家还在主席台上照相了，环境很好，周边配套服务也不错，就是比较贵。花费较大。,0
景点不错，带孩子去的，让孩子了解一下黎苗文化，是个不错的景点，过年就是太挤了、人太多。里面有银器不错，苗族的银器银饰都可美了。是个值得一去的地方。，里面真是高端大气上档次。就是大堂没开～可能是淡季 人也不多 玉带滩 一面是海一面是河～是个奇观～就是有点热～沙子质地粗糙～很多照相的人 花了我一百多大洋 不过拍的比较好看 老人很喜欢～留作纪念吧～贝壳馆里面样子很多的贝壳出售～价格也不贵 适合小孩子选一些做礼物～,0
槟郎谷风景很好，黎族阿婆的手工织锦是世界非物质遗传，突然发现老一辈都会很多老手工手艺，年轻一辈就没有那么多人学了，景点内的自助餐就不太理想了……，这个地方是我认为最无聊的地方，主会场拍几张照片，完了去的玉带什么分届线那，那天去浪大，景色还不错，看上去比较壮观，但是下船就看见垃圾到处有，上面拿乌龟拍照的乱要价，骑沙滩摩托更是张口就说的价钱，上个卫生间还收费两块钱，哈哈哈哈哈哈哈哈，头一次头说，旅游景区上厕所收费，,0
在携程购票，方便又实惠，超棒！景点很好，少数民族风情，了解其生活状况及历史，感受黎族和苗族的能歌善舞，热情奔放，值得一游！，博鳌论坛会址整个建设还是不错的，虽然春节人有些多，但也不乱。门票不便宜，主要是老人优待价100元，还不如携程买呢。可以自驾进入，省去排队大巴车。沙滩没有描述的美丽，主要是沙质比较粗，不及三亚，但是一边万泉河一边海的景致是美的。接驳船等待时间不算长，但是人多来不及打扫，好多沙，下船还有专门冲脚区。,0
海南槟榔谷黎苗文化旅游区，中国首家民族文化型5A级景区，创建于1998年，地处北纬18&#176;，位于保亭县与三亚市交界的甘什岭自然保护区境内。景区坐落在万余棵亭亭玉立、婀娜多姿的槟榔林海，并置身于古木参天、藤蔓交织的热带雨林中，规划面积5000余亩，距亚龙湾海岸26公里，距三亚市中心28公里。，拿票的预定窗口比现场排队人要少些，窗口不远处就能排队乘车到东屿岛内。会场很气派，玉带滩人好密集，海风很舒服。从玉带滩乘船返回永久会址有水可以清洗，这一点很方便。,0
感觉有一种被欺骗感觉，到之前以为真的是那种原始的村落，可以感受纯朴的黎家民俗，but！！！感觉有点过度开发了，里头大多数地方都是卖东西的，房子也透露出一种假的感觉，当地人非常少，老太太像一件展览品一样坐在那里织布，看着有些心酸。还有那个歌舞表演，入场券比门票都贵！有点不值得，不是很好看，没有一点震撼的感觉，全靠音响设备！这里的风景不错，单纯观光还不错，真的是要体验民风民俗……呃呃……说了这么多，希望可以给小伙伴一点点建议，取票很方便，网上说要提前2小时订，一大早就订了。在琼海问当地人都说2路车到，其实到成立会址，因为修路，走了一段才坐上13路车，到永久会址售票中心。旁边就是观光车，很方便。到了里面都中午了，先去了玉带滩，虽然玉带滩没什么玩的，但可以感受到大自然的神奇。,0
